Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Participant,Color,Tracking Ratio [%],Category Group,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,groupe d'enfants
41647,3042778.487,08:06:42:563,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,75,75,4.4917,4.4140,578.6982933744484,393.0746727283298,587.3609442920842,398.1542115041358,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
94345,3042836.302,08:06:42:621,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,75,75,4.4569,4.4966,604.5990790654338,391.54963286748404,610.4296901577803,398.34719141900206,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
41653,3042915.938,08:06:42:701,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,75,75,4.3550,4.3941,621.5393946558127,393.6122023530371,636.4668841952995,404.36985735295787,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
41656,3043015.304,08:06:42:800,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,75,75,4.3073,4.3032,641.3675575087815,397.86451997366373,644.3042482178043,400.2511874875968,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
41659,3043094.921,08:06:42:880,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,75,73,4.2332,4.3543,651.0275814401004,402.9409539041756,659.2753641226766,404.57374338577097,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
94357,3043194.284,08:06:42:979,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,76,76,4.2583,4.2625,647.9187988966053,425.1959242427147,654.5536510058489,425.91921861165565,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
41665,3043254.054,08:06:43:039,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,76,76,4.1409,4.1733,658.1464911153353,450.60931086136833,650.0965307979482,441.81369926670567,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
94363,3043333.554,08:06:43:118,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,76,74,4.1725,4.1913,657.9619371492282,461.6867704225673,646.0379069925186,454.7539252535752,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
41671,3043413.166,08:06:43:198,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,77,74,4.0925,4.2405,629.2652770649051,451.4318503222529,605.7231990118556,450.15729300002783,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
94369,3043492.648,08:06:43:278,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,77,77,3.8293,4.2076,637.7728657368385,434.85530826817745,628.0956874387322,427.70271420901327,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
41677,3043572.266,08:06:43:357,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,77,77,3.8469,4.0767,643.3017606968741,417.09521824085436,642.0138463499965,412.38156784281483,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
94375,3043691.676,08:06:43:477,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,77,77,3.7975,4.0226,657.1331001765033,411.10737154344895,650.7005819122402,401.42634662562034,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
41683,3043751.296,08:06:43:536,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,77,77,3.7444,4.0241,669.9805712267291,400.8899613758998,655.3234756987497,392.9984669048935,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
94381,3043810.923,08:06:43:596,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,78,75,3.7050,3.9796,667.2877998540671,393.4523465979788,663.487188252061,385.9171424391095,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
94384,3043890.548,08:06:43:675,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,78,78,3.8210,4.1148,668.4420959687611,385.8241656681297,671.895873989243,384.0054609810008,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
94387,3043950.159,08:06:43:735,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,78,78,3.8499,4.1265,667.477979627766,386.57148599216873,672.9470211161884,380.4068591720831,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
41695,3044009.909,08:06:43:795,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,79,76,3.7607,4.0854,671.8014290078519,386.7973062954385,678.0729875158762,372.64341902418255,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
94393,3044109.261,08:06:43:894,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,79,79,3.8315,4.2505,677.2070428649243,382.6910071097235,678.2601053873184,373.61634504853953,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
94396,3044189.004,08:06:43:974,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,79,79,3.8277,4.1377,673.6485894809576,381.53168411166064,675.6755622525121,376.769209675243,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
94399,3044268.388,08:06:44:053,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,79,79,3.8228,4.1001,670.9251041769417,381.44337098196354,678.2213892426521,375.5020078846018,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
41707,3044348.034,08:06:44:133,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,80,-,3.7663,4.0962,661.1003149238687,378.5983811743812,673.0922525013018,372.15168085395,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
94405,3044407.645,08:06:44:193,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,80,80,3.7596,4.0026,657.1030234847677,381.23352509817386,664.7591699725137,374.83329142788864,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
41713,3044487.297,08:06:44:272,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,80,80,3.7332,3.9120,664.5684224452457,379.2889845496208,663.2887155356397,371.30484115742456,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
41716,3044566.754,08:06:44:352,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,80,80,3.5818,3.8762,663.7800934454885,376.9085557919634,660.762090089458,371.39896980283663,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
94414,3044646.431,08:06:44:431,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,80,80,3.5639,3.6978,663.5455973093293,371.94892708333737,656.113342523274,371.7019383420378,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
94417,3044725.909,08:06:44:511,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,80,80,3.4623,3.6972,656.8066221580766,369.8822336418765,658.2301856290997,375.6119298846424,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
41725,3044805.519,08:06:44:590,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,80,80,3.4590,3.6575,651.5397625623943,372.74878462221074,656.0884283371132,377.00178254336043,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
41728,3044865.115,08:06:44:650,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,80,80,3.3645,3.6146,648.3496677106073,372.95977337204727,651.1596010202339,376.139751199343,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
94426,3044944.749,08:06:44:730,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,81,80,3.4147,3.5862,647.2140492632043,374.1081185931011,647.8376317433758,376.76307790277644,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
94429,3045024.265,08:06:44:809,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,-,81,3.3978,3.7515,651.7318394820003,372.5322843229225,646.3701670538366,373.0183795326124,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
41737,3045103.901,08:06:44:889,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,81,81,3.5891,3.6614,645.8505088721183,368.00596721701265,647.2238786081674,376.406488378513,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
94435,3045203.249,08:06:44:988,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,81,81,3.6638,3.6463,646.2737995695724,367.73811275361544,648.1616261107351,367.5994553108303,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
41743,3045282.877,08:06:45:068,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,81,81,3.6744,3.6583,646.8229453561681,374.3929979396298,651.1133685307526,372.74637929940707,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
41746,3045362.403,08:06:45:147,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,81,81,3.7272,3.7246,642.6695355085527,370.96360519570896,648.7401773412859,370.02032252009735,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
94444,3045441.998,08:06:45:227,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,81,81,3.6684,3.7196,653.6467734178927,371.26673422271494,650.8650461788786,371.583551854,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
41752,3045521.527,08:06:45:306,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,81,81,3.6942,3.7655,665.0122247355076,366.1986690111181,656.3089015008184,376.074125630974,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
94450,3045601.139,08:06:45:386,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,81,81,3.7791,3.7320,668.547622318173,367.047227301764,659.4215778994615,377.1386282529833,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
41758,3045660.738,08:06:45:446,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,82,79,3.7210,3.7453,584.4405475544934,388.4468207453127,569.8757219992608,397.96401817860874,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
94456,3045745.275,08:06:45:530,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,-,79,3.9002,3.8585,612.7932534084451,385.8818283205342,591.0005325872044,394.33869128378717,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
41764,3045839.747,08:06:45:625,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,83,79,3.9757,3.9150,627.8018205632416,381.5528579619733,605.2084419038954,384.9732858822049,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
94462,3045939.26,08:06:45:724,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,82,82,4.1925,3.9932,640.2036022796214,376.791558634312,625.7870534909192,379.8112336961955,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
41770,3045998.881,08:06:45:784,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,82,82,4.0081,4.0128,646.1500916383812,375.0581201276502,635.8334043037225,379.64380058595185,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
41773,3046058.629,08:06:45:843,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,82,82,4.1175,4.1254,650.4982686826631,375.59958714796085,643.3756733870878,379.0375213009721,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
94471,3046118.235,08:06:45:903,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,82,82,4.1378,4.1604,652.7033088029991,373.5664298440938,647.6594037387671,377.8360363466493,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
41779,3046177.861,08:06:45:963,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,82,82,4.2784,4.1870,658.7829176878772,372.6172655628259,648.4349064081929,381.0248909590755,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
41782,3046237.602,08:06:46:022,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,82,82,4.1961,4.2070,654.8875865687237,376.1413221362463,650.032869338866,382.79554954809294,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
94480,3046317.118,08:06:46:102,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,84,80,4.1613,4.2055,659.1536695400871,374.69121036561415,655.8432172883041,378.9249998379087,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
41788,3046416.625,08:06:46:201,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,84,80,4.1927,4.1864,590.9471541923015,377.7556733428861,591.1325812955336,380.91993987149715,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
94486,3046516.127,08:06:46:301,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,83,83,4.0240,3.9503,509.81718131390903,358.872148559724,509.925768238363,361.22811032435305,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
94489,3046615.468,08:06:46:400,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,83,83,4.2640,3.9280,457.31650437219474,344.7165370651901,447.2677539419808,346.4662702568327,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
41797,3046675.228,08:06:46:460,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,83,83,3.8332,3.5420,410.2612291559185,334.0586185445736,400.90528919616827,335.3536803064763,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
41800,3046774.652,08:06:46:560,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.2573,3.9281,371.76357156944243,326.06934710228563,364.74661659962976,327.02340529188336,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
41803,3046862.472,08:06:46:647,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.2011,3.9634,342.9114454665347,320.06834216096934,337.6487292391752,320.76664767133843,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
94501,3046953.612,08:06:46:738,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.6681,3.9474,321.2812531723304,315.5422435763192,317.3342160018108,316.0487345772667,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
41809,3047053.103,08:06:46:838,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.5915,4.2916,305.03756988684523,312.13835184533696,302.0772920089555,312.50098196421834,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
94507,3047152.591,08:06:46:937,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.7009,4.1827,292.8887764332946,309.614336455633,290.6685680248773,309.8690709129648,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
41815,3047232.13,08:06:47:017,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.4870,4.3556,283.80909341891413,307.74154050050566,282.1439371126011,307.91535321167527,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
94513,3047291.837,08:06:47:077,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.5210,4.2529,276.9992976817742,306.339373711646,275.7504304520395,306.4524951131939,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
94516,3047411.106,08:06:47:196,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.5319,4.3008,271.8842088906677,305.2653211654715,270.9475584683667,305.3329240848032,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
41824,3047510.604,08:06:47:295,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.5636,4.1248,268.10076847396795,304.4257910416387,267.39828065724214,304.4592550993082,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
41827,3047610.079,08:06:47:395,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.3283,4.2210,265.31139573548757,303.77259805681047,264.7845298729432,303.78045796823335,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
94525,3047689.583,08:06:47:474,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.2595,4.0533,263.1739173281529,303.2830085569742,262.77876793124466,303.2716653587121,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
94528,3047769.227,08:06:47:554,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.2681,3.8806,261.60663733036097,302.91664852503044,261.31027528267975,302.89090299450464,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
94531,3047848.718,08:06:47:634,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.2000,3.9049,260.4828909993999,302.62559447973507,260.260619463639,302.58904720001146,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
94534,3047968.088,08:06:47:753,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,3.4757,3.9187,259.65978045384435,302.42924895358715,259.4930768020236,302.38460036196517,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
41842,3048087.49,08:06:47:872,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.0908,3.8844,259.0284399167559,302.29160206164033,258.90341217789035,302.24087748609463,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
94540,3048317.651,08:06:48:103,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.0908,3.8874,258.5445639450432,0.0,258.450793140894,0.0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
41848,3048449.772,08:06:48:235,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.0908,3.8874,258.2329754700219,0.0,258.16264736691005,0.0,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
94546,3048581.893,08:06:48:367,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.0908,3.8874,258.0243469007368,0.0,257.9716008234029,0.0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
41854,3048714.03,08:06:48:499,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.0908,3.8874,257.8842930611932,0.0,257.8447335031928,0.0,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
94552,3048846.136,08:06:48:631,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.0908,3.8874,257.84923612295125,0.0,257.8195664544509,0.0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
41860,3048978.281,08:06:48:763,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.0908,3.8874,257.7927121888774,0.0,257.77045993750215,0.0,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
94558,3049110.443,08:06:48:895,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.0908,3.8874,257.74759677213314,0.0,257.7309075836017,0.0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
41866,3049242.51,08:06:49:027,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.0908,3.8874,257.7194601461612,0.0,257.7069432547626,0.0,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
94564,3049374.632,08:06:49:159,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.0908,3.8874,257.69201007361403,0.0,257.68262240506516,0.0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
41872,3049506.766,08:06:49:292,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.0908,3.8874,257.6162115856915,0.0,257.6091708342797,0.0,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
94570,3049638.885,08:06:49:424,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.0908,3.8874,257.58947884284777,0.0,257.58419827928896,0.0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
94573,3049771.009,08:06:49:556,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.0908,3.8874,257.5468929298059,0.0,257.5429325071368,0.0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
41881,3049903.148,08:06:49:688,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.0908,3.8874,257.4918795259904,0.0,257.48890920898856,0.0,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
94579,3050035.238,08:06:49:820,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.0908,3.8874,257.43984798963726,0.0,257.4376202518859,0.0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
41887,3050167.469,08:06:49:952,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.0908,3.8874,257.39391745994004,0.0,257.3922466566265,0.0,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
41890,3050299.498,08:06:50:084,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.0908,3.8874,257.3558243985235,0.0,257.35457129603833,0.0,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
94588,3050431.629,08:06:50:216,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.0908,3.8874,257.356165934373,0.0,257.35522610750917,0.0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
94591,3050563.747,08:06:50:349,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.0908,3.8874,257.391487470683,0.0,257.3907826005351,0.0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
94594,3050809.78,08:06:50:595,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.0908,3.8874,257.41019838075664,0.0,257.4096697281457,0.0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
94597,3051040.233,08:06:50:825,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.0908,3.8874,257.4062872828471,0.0,257.40589079338883,0.0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
41905,3051172.364,08:06:50:957,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.0908,3.8874,257.3995016431376,0.0,257.3992042760439,0.0,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
94603,3051304.467,08:06:51:089,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.0908,3.8874,257.3676025409225,0.0,257.3673795156023,0.0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
41911,3051436.606,08:06:51:221,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.0908,3.8874,257.3428273505207,0.0,257.3426600815306,0.0,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
41914,3051568.744,08:06:51:354,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.0908,3.8874,257.29586217212477,0.0,257.2957367203822,0.0,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
94612,3051700.854,08:06:51:486,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.0908,3.8874,257.32445494048267,0.0,257.32436085167564,0.0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
94615,3051832.973,08:06:51:618,Trial001,01vnvg151201b1.avi,15,Gainsboro,54.3677,Eye,17,14,4.0908,3.8874,257.3497370196953,0.0,257.34966645309004,0.0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,TS
